,MEA_DDHR,PLANT,LOC,X24H_TMA,X24H_COND_LOC,X24H_COND_LOC_PROB,X48H_TMA,X48H_COND_LOC,X48H_COND_LOC_PROB
251,2019-04-28 0:30,2,3,2019-04-29 0:30,0.0,100.0,2019-04-30 0:30,0.0,100.0
252,2019-04-28 5:30,2,2,2019-04-29 5:30,0.0,100.0,2019-04-30 5:30,0.0,100.0
253,2019-04-28 6:00,1,1,2019-04-29 6:00,0.0,100.0,2019-04-30 6:00,0.0,100.0
254,2019-04-28 7:00,1,3,2019-04-29 7:00,1.0,100.0,2019-04-30 7:00,0.0,100.0
255,2019-04-28 8:00,1,2,2019-04-29 8:00,0.0,100.0,2019-04-30 8:00,0.0,100.0
256,2019-04-28 8:30,2,1,2019-04-29 8:30,0.0,100.0,2019-04-30 8:30,0.0,100.0
257,2019-04-28 8:30,2,3,2019-04-29 8:30,0.0,100.0,2019-04-30 8:30,0.0,100.0
258,2019-04-28 9:30,2,3,2019-04-29 9:30,0.0,100.0,2019-04-30 9:30,0.0,100.0
259,2019-04-28 14:30,2,1,2019-04-29 14:30,0.0,100.0,2019-04-30 14:30,0.0,100.0
260,2019-04-28 15:00,2,1,2019-04-29 15:00,0.0,100.0,2019-04-30 15:00,0.0,100.0
261,2019-04-28 16:00,2,2,2019-04-29 16:00,0.0,100.0,2019-04-30 16:00,0.0,100.0
262,2019-04-28 23:30,2,3,2019-04-29 23:30,0.0,100.0,2019-04-30 23:30,0.0,100.0
263,2019-04-29 0:30,1,3,2019-04-30 0:30,1.0,100.0,2019-05-01 0:30,0.0,100.0
264,2019-04-29 6:00,1,2,2019-04-30 6:00,1.0,100.0,2019-05-01 6:00,0.0,100.0
265,2019-04-29 10:30,1,1,2019-04-30 10:30,0.0,100.0,2019-05-01 10:30,0.0,100.0
266,2019-04-29 12:30,2,3,2019-04-30 12:30,0.0,100.0,2019-05-01 12:30,0.0,100.0
267,2019-04-29 13:00,2,3,2019-04-30 13:00,0.0,100.0,2019-05-01 13:00,0.0,100.0
268,2019-04-29 15:30,2,1,2019-04-30 15:30,0.0,100.0,2019-05-01 15:30,0.0,100.0
269,2019-04-29 15:30,2,2,2019-04-30 15:30,0.0,100.0,2019-05-01 15:30,0.0,100.0
270,2019-04-29 17:30,1,2,2019-04-30 17:30,0.0,100.0,2019-05-01 17:30,0.0,100.0
271,2019-04-29 22:00,2,2,2019-04-30 22:00,0.0,100.0,2019-05-01 22:00,0.0,100.0
272,2019-04-30 0:00,2,2,2019-05-01 0:00,0.0,100.0,2019-05-02 0:00,0.0,100.0
273,2019-04-30 3:00,2,2,2019-05-01 3:00,0.0,100.0,2019-05-02 3:00,0.0,100.0
274,2019-04-30 3:30,1,2,2019-05-01 3:30,1.0,100.0,2019-05-02 3:30,0.0,100.0
275,2019-04-30 5:00,2,3,2019-05-01 5:00,0.0,100.0,2019-05-02 5:00,0.0,100.0
276,2019-04-30 6:30,1,3,2019-05-01 6:30,1.0,100.0,2019-05-02 6:30,0.0,100.0
277,2019-04-30 8:00,1,1,2019-05-01 8:00,0.0,100.0,2019-05-02 8:00,0.0,100.0
278,2019-04-30 14:00,1,1,2019-05-01 14:00,0.0,100.0,2019-05-02 14:00,0.0,100.0
279,2019-04-30 22:00,2,3,2019-05-01 22:00,0.0,100.0,2019-05-02 22:00,0.0,100.0
280,2019-04-30 23:30,1,1,2019-05-01 23:30,0.0,100.0,2019-05-02 23:30,0.0,100.0
281,2019-05-01 2:30,1,1,2019-05-02 2:30,0.0,100.0,2019-05-03 2:30,0.0,100.0
282,2019-05-01 3:00,2,2,2019-05-02 3:00,0.0,100.0,2019-05-03 3:00,0.0,100.0
283,2019-05-01 8:30,1,1,2019-05-02 8:30,0.0,100.0,2019-05-03 8:30,0.0,100.0
284,2019-05-01 9:00,1,1,2019-05-02 9:00,0.0,100.0,2019-05-03 9:00,0.0,100.0
285,2019-05-01 12:00,2,3,2019-05-02 12:00,0.0,100.0,2019-05-03 12:00,0.0,100.0
286,2019-05-01 12:30,2,1,2019-05-02 12:30,0.0,100.0,2019-05-03 12:30,0.0,100.0
287,2019-05-01 20:30,2,1,2019-05-02 20:30,0.0,100.0,2019-05-03 20:30,0.0,100.0
288,2019-05-01 21:00,1,3,2019-05-02 21:00,0.0,100.0,2019-05-03 21:00,0.0,100.0
289,2019-05-01 23:30,1,2,2019-05-02 23:30,0.0,100.0,2019-05-03 23:30,0.0,100.0
290,2019-05-02 0:30,1,3,2019-05-03 0:30,0.0,100.0,2019-05-04 0:30,0.0,100.0
291,2019-05-02 1:30,1,2,2019-05-03 1:30,0.0,100.0,2019-05-04 1:30,0.0,100.0
292,2019-05-02 4:00,1,1,2019-05-03 4:00,0.0,100.0,2019-05-04 4:00,0.0,100.0
293,2019-05-02 4:30,1,3,2019-05-03 4:30,0.0,100.0,2019-05-04 4:30,0.0,100.0
294,2019-05-02 11:00,1,2,2019-05-03 11:00,0.0,100.0,2019-05-04 11:00,0.0,100.0
295,2019-05-02 12:00,2,3,2019-05-03 12:00,0.0,100.0,2019-05-04 12:00,0.0,100.0
296,2019-05-02 12:30,1,2,2019-05-03 12:30,0.0,100.0,2019-05-04 12:30,0.0,100.0
297,2019-05-02 18:30,1,3,2019-05-03 18:30,0.0,100.0,2019-05-04 18:30,0.0,100.0
298,2019-05-02 19:30,1,1,2019-05-03 19:30,0.0,100.0,2019-05-04 19:30,0.0,100.0
299,2019-05-03 0:30,2,1,2019-05-04 0:30,0.0,100.0,2019-05-05 0:30,0.0,100.0
300,2019-05-03 3:00,1,2,2019-05-04 3:00,0.0,100.0,2019-05-05 3:00,0.0,100.0
301,2019-05-03 5:00,2,1,2019-05-04 5:00,0.0,100.0,2019-05-05 5:00,0.0,100.0
302,2019-05-03 9:00,1,3,2019-05-04 9:00,0.0,100.0,2019-05-05 9:00,0.0,100.0
303,2019-05-03 10:00,2,3,2019-05-04 10:00,0.0,100.0,2019-05-05 10:00,0.0,100.0
304,2019-05-03 12:30,2,1,2019-05-04 12:30,0.0,100.0,2019-05-05 12:30,0.0,100.0
305,2019-05-03 13:30,2,1,2019-05-04 13:30,0.0,100.0,2019-05-05 13:30,0.0,100.0
306,2019-05-03 14:30,2,2,2019-05-04 14:30,0.0,100.0,2019-05-05 14:30,0.0,100.0
307,2019-05-03 15:30,1,2,2019-05-04 15:30,0.0,100.0,2019-05-05 15:30,0.0,100.0
308,2019-05-04 1:30,2,2,2019-05-05 1:30,0.0,100.0,2019-05-06 1:30,0.0,100.0
309,2019-05-04 3:30,2,3,2019-05-05 3:30,0.0,100.0,2019-05-06 3:30,0.0,100.0
310,2019-05-04 8:30,2,1,2019-05-05 8:30,0.0,100.0,2019-05-06 8:30,0.0,100.0
311,2019-05-04 10:30,2,1,2019-05-05 10:30,0.0,100.0,2019-05-06 10:30,0.0,100.0
312,2019-05-04 11:30,1,1,2019-05-05 11:30,0.0,100.0,2019-05-06 11:30,0.0,100.0
313,2019-05-04 17:00,1,2,2019-05-05 17:00,0.0,100.0,2019-05-06 17:00,0.0,100.0
314,2019-05-05 1:30,2,3,2019-05-06 1:30,0.0,100.0,2019-05-07 1:30,0.0,100.0
315,2019-05-05 2:30,2,3,2019-05-06 2:30,0.0,100.0,2019-05-07 2:30,0.0,100.0
316,2019-05-05 5:30,2,1,2019-05-06 5:30,0.0,100.0,2019-05-07 5:30,0.0,100.0
317,2019-05-05 8:00,2,1,2019-05-06 8:00,0.0,100.0,2019-05-07 8:00,0.0,100.0
318,2019-05-05 11:00,2,1,2019-05-06 11:00,0.0,100.0,2019-05-07 11:00,0.0,100.0
319,2019-05-05 11:30,1,1,2019-05-06 11:30,0.0,100.0,2019-05-07 11:30,0.0,100.0
320,2019-05-05 12:00,2,1,2019-05-06 12:00,0.0,100.0,2019-05-07 12:00,0.0,100.0
321,2019-05-05 13:00,2,2,2019-05-06 13:00,0.0,100.0,2019-05-07 13:00,0.0,100.0
322,2019-05-05 20:00,1,3,2019-05-06 20:00,0.0,100.0,2019-05-07 20:00,0.0,100.0
323,2019-05-05 21:30,2,3,2019-05-06 21:30,0.0,100.0,2019-05-07 21:30,0.0,100.0
324,2019-05-06 3:00,2,2,2019-05-07 3:00,0.0,100.0,2019-05-08 3:00,0.0,100.0
325,2019-05-06 5:00,1,1,2019-05-07 5:00,0.0,100.0,2019-05-08 5:00,0.0,100.0
326,2019-05-06 5:00,1,2,2019-05-07 5:00,0.0,100.0,2019-05-08 5:00,0.0,100.0
327,2019-05-06 5:30,2,2,2019-05-07 5:30,0.0,100.0,2019-05-08 5:30,0.0,100.0
328,2019-05-06 6:00,2,2,2019-05-07 6:00,0.0,100.0,2019-05-08 6:00,0.0,100.0
329,2019-05-06 9:00,2,1,2019-05-07 9:00,0.0,100.0,2019-05-08 9:00,0.0,100.0
330,2019-05-06 10:00,2,2,2019-05-07 10:00,0.0,100.0,2019-05-08 10:00,0.0,100.0
331,2019-05-06 10:30,2,3,2019-05-07 10:30,0.0,100.0,2019-05-08 10:30,0.0,100.0
332,2019-05-06 15:30,1,3,2019-05-07 15:30,0.0,100.0,2019-05-08 15:30,0.0,100.0
333,2019-05-06 16:30,2,1,2019-05-07 16:30,0.0,100.0,2019-05-08 16:30,0.0,100.0
334,2019-05-06 19:30,1,3,2019-05-07 19:30,0.0,100.0,2019-05-08 19:30,0.0,100.0
335,2019-05-06 21:00,2,2,2019-05-07 21:00,0.0,100.0,2019-05-08 21:00,0.0,100.0
336,2019-05-06 23:30,2,2,2019-05-07 23:30,0.0,100.0,2019-05-08 23:30,0.0,100.0
337,2019-05-07 0:00,1,3,2019-05-08 0:00,0.0,100.0,2019-05-09 0:00,0.0,100.0
338,2019-05-07 1:30,1,1,2019-05-08 1:30,0.0,100.0,2019-05-09 1:30,0.0,100.0
339,2019-05-07 4:00,2,2,2019-05-08 4:00,0.0,100.0,2019-05-09 4:00,0.0,100.0
340,2019-05-07 4:30,2,3,2019-05-08 4:30,0.0,100.0,2019-05-09 4:30,0.0,100.0
341,2019-05-07 6:30,1,3,2019-05-08 6:30,1.0,100.0,2019-05-09 6:30,0.0,100.0
342,2019-05-07 6:30,1,2,2019-05-08 6:30,0.0,100.0,2019-05-09 6:30,0.0,100.0
343,2019-05-07 7:00,2,1,2019-05-08 7:00,0.0,100.0,2019-05-09 7:00,0.0,100.0
344,2019-05-07 12:30,1,2,2019-05-08 12:30,0.0,100.0,2019-05-09 12:30,0.0,100.0
345,2019-05-07 14:00,1,3,2019-05-08 14:00,0.0,100.0,2019-05-09 14:00,0.0,100.0
346,2019-05-07 21:30,1,3,2019-05-08 21:30,0.0,100.0,2019-05-09 21:30,0.0,100.0
347,2019-05-08 0:00,2,3,2019-05-09 0:00,0.0,100.0,2019-05-10 0:00,0.0,100.0
348,2019-05-08 1:30,2,2,2019-05-09 1:30,0.0,100.0,2019-05-10 1:30,0.0,100.0
349,2019-05-08 2:00,1,2,2019-05-09 2:00,0.0,100.0,2019-05-10 2:00,0.0,100.0
350,2019-05-08 8:00,1,2,2019-05-09 8:00,0.0,100.0,2019-05-10 8:00,0.0,100.0
351,2019-05-08 8:30,1,3,2019-05-09 8:30,0.0,100.0,2019-05-10 8:30,0.0,100.0
352,2019-05-08 8:30,1,1,2019-05-09 8:30,0.0,100.0,2019-05-10 8:30,0.0,100.0
353,2019-05-08 10:30,1,1,2019-05-09 10:30,0.0,100.0,2019-05-10 10:30,0.0,100.0
354,2019-05-08 13:00,1,1,2019-05-09 13:00,0.0,100.0,2019-05-10 13:00,0.0,100.0
355,2019-05-08 14:00,1,3,2019-05-09 14:00,0.0,100.0,2019-05-10 14:00,0.0,100.0
356,2019-05-08 15:00,1,2,2019-05-09 15:00,0.0,100.0,2019-05-10 15:00,0.0,100.0
357,2019-05-08 19:00,2,2,2019-05-09 19:00,0.0,100.0,2019-05-10 19:00,0.0,100.0
358,2019-05-08 23:30,2,3,2019-05-09 23:30,0.0,100.0,2019-05-10 23:30,0.0,100.0
359,2019-05-09 2:30,2,1,2019-05-10 2:30,0.0,100.0,2019-05-11 2:30,0.0,100.0
360,2019-05-09 3:30,1,1,2019-05-10 3:30,0.0,100.0,2019-05-11 3:30,0.0,100.0
361,2019-05-09 4:30,2,2,2019-05-10 4:30,0.0,100.0,2019-05-11 4:30,0.0,100.0
362,2019-05-09 5:30,2,2,2019-05-10 5:30,0.0,100.0,2019-05-11 5:30,0.0,100.0
363,2019-05-09 8:00,2,1,2019-05-10 8:00,0.0,100.0,2019-05-11 8:00,0.0,100.0
364,2019-05-09 9:30,2,1,2019-05-10 9:30,0.0,100.0,2019-05-11 9:30,0.0,100.0
365,2019-05-09 11:30,1,1,2019-05-10 11:30,0.0,100.0,2019-05-11 11:30,0.0,100.0
366,2019-05-09 12:00,1,2,2019-05-10 12:00,0.0,100.0,2019-05-11 12:00,0.0,100.0
367,2019-05-09 15:30,2,2,2019-05-10 15:30,0.0,100.0,2019-05-11 15:30,0.0,100.0
368,2019-05-09 18:00,2,1,2019-05-10 18:00,0.0,100.0,2019-05-11 18:00,0.0,100.0
369,2019-05-09 18:30,1,1,2019-05-10 18:30,0.0,100.0,2019-05-11 18:30,0.0,100.0
370,2019-05-10 0:00,2,3,2019-05-11 0:00,0.0,100.0,2019-05-12 0:00,0.0,100.0
371,2019-05-10 1:00,1,2,2019-05-11 1:00,0.0,100.0,2019-05-12 1:00,0.0,100.0
372,2019-05-10 2:30,2,3,2019-05-11 2:30,0.0,100.0,2019-05-12 2:30,0.0,100.0
373,2019-05-10 5:00,1,2,2019-05-11 5:00,0.0,100.0,2019-05-12 5:00,0.0,100.0
374,2019-05-10 7:00,2,3,2019-05-11 7:00,0.0,100.0,2019-05-12 7:00,0.0,100.0
375,2019-05-10 9:30,2,2,2019-05-11 9:30,0.0,100.0,2019-05-12 9:30,0.0,100.0
376,2019-05-10 12:30,2,3,2019-05-11 12:30,0.0,100.0,2019-05-12 12:30,0.0,100.0
377,2019-05-10 13:00,2,3,2019-05-11 13:00,0.0,100.0,2019-05-12 13:00,0.0,100.0
378,2019-05-10 14:00,2,1,2019-05-11 14:00,0.0,100.0,2019-05-12 14:00,0.0,100.0
379,2019-05-10 15:00,2,2,2019-05-11 15:00,0.0,100.0,2019-05-12 15:00,0.0,100.0
380,2019-05-10 17:30,2,3,2019-05-11 17:30,0.0,100.0,2019-05-12 17:30,0.0,100.0
381,2019-05-10 23:30,1,3,2019-05-11 23:30,0.0,100.0,2019-05-12 23:30,0.0,100.0
382,2019-05-11 0:00,1,3,2019-05-12 0:00,0.0,100.0,2019-05-13 0:00,0.0,100.0
383,2019-05-11 1:00,2,1,2019-05-12 1:00,0.0,100.0,2019-05-13 1:00,0.0,100.0
384,2019-05-11 5:00,1,2,2019-05-12 5:00,0.0,100.0,2019-05-13 5:00,0.0,100.0
385,2019-05-11 6:30,2,3,2019-05-12 6:30,0.0,100.0,2019-05-13 6:30,0.0,100.0
386,2019-05-11 6:30,1,1,2019-05-12 6:30,0.0,100.0,2019-05-13 6:30,0.0,100.0
387,2019-05-11 15:00,1,2,2019-05-12 15:00,0.0,100.0,2019-05-13 15:00,0.0,100.0
388,2019-05-11 17:00,1,1,2019-05-12 17:00,0.0,100.0,2019-05-13 17:00,0.0,100.0
389,2019-05-11 18:00,2,2,2019-05-12 18:00,0.0,100.0,2019-05-13 18:00,0.0,100.0
390,2019-05-11 20:30,1,2,2019-05-12 20:30,0.0,100.0,2019-05-13 20:30,0.0,100.0
391,2019-05-11 23:00,1,1,2019-05-12 23:00,0.0,100.0,2019-05-13 23:00,0.0,100.0
392,2019-05-12 4:30,1,3,2019-05-13 4:30,1.0,100.0,2019-05-14 4:30,0.0,100.0
393,2019-05-12 5:00,1,3,2019-05-13 5:00,1.0,100.0,2019-05-14 5:00,0.0,100.0
394,2019-05-12 5:00,2,2,2019-05-13 5:00,0.0,100.0,2019-05-14 5:00,0.0,100.0
395,2019-05-12 5:30,2,1,2019-05-13 5:30,0.0,100.0,2019-05-14 5:30,0.0,100.0
396,2019-05-12 17:30,1,3,2019-05-13 17:30,0.0,100.0,2019-05-14 17:30,0.0,100.0
397,2019-05-12 23:30,2,2,2019-05-13 23:30,0.0,100.0,2019-05-14 23:30,0.0,100.0
398,2019-05-13 0:00,1,1,2019-05-14 0:00,0.0,100.0,2019-05-15 0:00,0.0,100.0
399,2019-05-13 1:30,2,1,2019-05-14 1:30,0.0,100.0,2019-05-15 1:30,0.0,100.0
400,2019-05-13 1:30,1,3,2019-05-14 1:30,0.0,100.0,2019-05-15 1:30,0.0,100.0
401,2019-05-13 4:00,1,1,2019-05-14 4:00,0.0,100.0,2019-05-15 4:00,0.0,100.0
402,2019-05-13 7:00,1,3,2019-05-14 7:00,0.0,100.0,2019-05-15 7:00,0.0,100.0
403,2019-05-13 9:00,2,1,2019-05-14 9:00,0.0,100.0,2019-05-15 9:00,0.0,100.0
404,2019-05-13 22:00,2,1,2019-05-14 22:00,0.0,100.0,2019-05-15 22:00,0.0,100.0
405,2019-05-13 23:00,2,1,2019-05-14 23:00,0.0,100.0,2019-05-15 23:00,0.0,100.0
406,2019-05-13 23:30,2,2,2019-05-14 23:30,0.0,100.0,2019-05-15 23:30,0.0,100.0
407,2019-05-13 23:30,1,2,2019-05-14 23:30,0.0,100.0,2019-05-15 23:30,0.0,100.0
408,2019-05-14 2:00,2,1,2019-05-15 2:00,0.0,100.0,2019-05-16 2:00,0.0,100.0
409,2019-05-14 3:30,1,3,2019-05-15 3:30,1.0,100.0,2019-05-16 3:30,0.0,100.0
410,2019-05-14 5:30,2,2,2019-05-15 5:30,0.0,100.0,2019-05-16 5:30,0.0,100.0
411,2019-05-14 9:30,1,3,2019-05-15 9:30,0.0,100.0,2019-05-16 9:30,0.0,100.0
412,2019-05-14 10:00,2,1,2019-05-15 10:00,0.0,100.0,2019-05-16 10:00,0.0,100.0
413,2019-05-14 12:30,2,3,2019-05-15 12:30,0.0,100.0,2019-05-16 12:30,0.0,100.0
414,2019-05-14 16:00,1,1,2019-05-15 16:00,0.0,100.0,2019-05-16 16:00,0.0,100.0
415,2019-05-14 22:30,2,1,2019-05-15 22:30,0.0,100.0,2019-05-16 22:30,0.0,100.0
416,2019-05-15 1:00,2,3,2019-05-16 1:00,0.0,100.0,2019-05-17 1:00,0.0,100.0
417,2019-05-15 5:30,1,1,2019-05-16 5:30,0.0,100.0,2019-05-17 5:30,0.0,100.0
418,2019-05-15 10:00,2,2,2019-05-16 10:00,0.0,100.0,2019-05-17 10:00,0.0,100.0
419,2019-05-15 10:00,2,1,2019-05-16 10:00,0.0,100.0,2019-05-17 10:00,0.0,100.0
420,2019-05-15 11:30,1,3,2019-05-16 11:30,0.0,100.0,2019-05-17 11:30,0.0,100.0
421,2019-05-15 12:30,2,1,2019-05-16 12:30,0.0,100.0,2019-05-17 12:30,0.0,100.0
422,2019-05-15 13:30,2,3,2019-05-16 13:30,0.0,100.0,2019-05-17 13:30,0.0,100.0
423,2019-05-15 13:30,1,3,2019-05-16 13:30,0.0,100.0,2019-05-17 13:30,0.0,100.0
424,2019-05-15 14:00,1,3,2019-05-16 14:00,0.0,100.0,2019-05-17 14:00,0.0,100.0
425,2019-05-15 15:30,2,3,2019-05-16 15:30,0.0,100.0,2019-05-17 15:30,0.0,100.0
426,2019-05-15 16:30,1,2,2019-05-16 16:30,0.0,100.0,2019-05-17 16:30,0.0,100.0
427,2019-05-15 20:30,1,3,2019-05-16 20:30,0.0,100.0,2019-05-17 20:30,0.0,100.0
428,2019-05-15 21:30,1,2,2019-05-16 21:30,0.0,100.0,2019-05-17 21:30,0.0,100.0
429,2019-05-15 21:30,2,1,2019-05-16 21:30,0.0,100.0,2019-05-17 21:30,0.0,100.0
430,2019-05-15 23:00,2,2,2019-05-16 23:00,0.0,100.0,2019-05-17 23:00,0.0,100.0
431,2019-05-16 6:00,1,2,2019-05-17 6:00,0.0,100.0,2019-05-18 6:00,0.0,100.0
432,2019-05-16 9:30,1,1,2019-05-17 9:30,0.0,100.0,2019-05-18 9:30,0.0,100.0
433,2019-05-16 15:30,2,2,2019-05-17 15:30,0.0,100.0,2019-05-18 15:30,0.0,100.0
434,2019-05-16 23:00,1,3,2019-05-17 23:00,0.0,100.0,2019-05-18 23:00,0.0,100.0
435,2019-05-17 0:00,1,3,2019-05-18 0:00,0.0,100.0,2019-05-19 0:00,0.0,100.0
436,2019-05-17 0:00,2,3,2019-05-18 0:00,0.0,100.0,2019-05-19 0:00,0.0,100.0
437,2019-05-17 0:30,1,1,2019-05-18 0:30,0.0,100.0,2019-05-19 0:30,0.0,100.0
438,2019-05-17 1:30,2,2,2019-05-18 1:30,0.0,100.0,2019-05-19 1:30,0.0,100.0
439,2019-05-17 2:00,2,3,2019-05-18 2:00,0.0,100.0,2019-05-19 2:00,0.0,100.0
440,2019-05-17 3:30,2,3,2019-05-18 3:30,0.0,100.0,2019-05-19 3:30,0.0,100.0
441,2019-05-17 5:00,2,3,2019-05-18 5:00,0.0,100.0,2019-05-19 5:00,0.0,100.0
442,2019-05-17 9:30,2,1,2019-05-18 9:30,0.0,100.0,2019-05-19 9:30,0.0,100.0
443,2019-05-17 12:00,2,1,2019-05-18 12:00,0.0,100.0,2019-05-19 12:00,0.0,100.0
444,2019-05-17 13:00,1,1,2019-05-18 13:00,0.0,100.0,2019-05-19 13:00,0.0,100.0
445,2019-05-17 13:00,1,3,2019-05-18 13:00,0.0,100.0,2019-05-19 13:00,0.0,100.0
446,2019-05-17 13:30,2,1,2019-05-18 13:30,0.0,100.0,2019-05-19 13:30,0.0,100.0
447,2019-05-17 16:00,1,2,2019-05-18 16:00,0.0,100.0,2019-05-19 16:00,0.0,100.0
448,2019-05-17 23:30,2,2,2019-05-18 23:30,0.0,100.0,2019-05-19 23:30,0.0,100.0
449,2019-05-17 23:30,2,1,2019-05-18 23:30,0.0,100.0,2019-05-19 23:30,0.0,100.0
450,2019-05-17 23:30,1,2,2019-05-18 23:30,0.0,100.0,2019-05-19 23:30,0.0,100.0
451,2019-05-18 7:30,1,1,2019-05-19 7:30,0.0,100.0,2019-05-20 7:30,0.0,100.0
452,2019-05-18 9:30,1,1,2019-05-19 9:30,0.0,100.0,2019-05-20 9:30,0.0,100.0
453,2019-05-18 16:30,1,2,2019-05-19 16:30,0.0,100.0,2019-05-20 16:30,0.0,100.0
454,2019-05-18 21:00,2,1,2019-05-19 21:00,0.0,100.0,2019-05-20 21:00,0.0,100.0
455,2019-05-19 2:00,1,2,2019-05-20 2:00,0.0,100.0,2019-05-21 2:00,0.0,100.0
456,2019-05-19 3:00,2,2,2019-05-20 3:00,0.0,100.0,2019-05-21 3:00,0.0,100.0
457,2019-05-19 3:30,1,3,2019-05-20 3:30,1.0,100.0,2019-05-21 3:30,0.0,100.0
458,2019-05-19 6:30,1,1,2019-05-20 6:30,0.0,100.0,2019-05-21 6:30,0.0,100.0
459,2019-05-19 10:30,1,3,2019-05-20 10:30,1.0,100.0,2019-05-21 10:30,0.0,100.0
460,2019-05-19 14:00,2,3,2019-05-20 14:00,0.0,100.0,2019-05-21 14:00,0.0,100.0
461,2019-05-19 15:00,1,2,2019-05-20 15:00,0.0,100.0,2019-05-21 15:00,0.0,100.0
462,2019-05-19 16:30,1,3,2019-05-20 16:30,1.0,100.0,2019-05-21 16:30,0.0,100.0
463,2019-05-19 16:30,2,3,2019-05-20 16:30,0.0,100.0,2019-05-21 16:30,0.0,100.0
464,2019-05-20 0:30,1,3,2019-05-21 0:30,1.0,100.0,2019-05-22 0:30,0.0,100.0
465,2019-05-20 2:30,2,3,2019-05-21 2:30,0.0,100.0,2019-05-22 2:30,0.0,100.0
466,2019-05-20 3:30,1,2,2019-05-21 3:30,0.0,100.0,2019-05-22 3:30,0.0,100.0
467,2019-05-20 10:30,2,3,2019-05-21 10:30,0.0,100.0,2019-05-22 10:30,0.0,100.0
468,2019-05-20 11:00,1,1,2019-05-21 11:00,0.0,100.0,2019-05-22 11:00,0.0,100.0
469,2019-05-20 11:00,2,2,2019-05-21 11:00,0.0,100.0,2019-05-22 11:00,0.0,100.0
470,2019-05-20 12:00,2,1,2019-05-21 12:00,0.0,100.0,2019-05-22 12:00,0.0,100.0
471,2019-05-20 15:30,2,2,2019-05-21 15:30,0.0,100.0,2019-05-22 15:30,0.0,100.0
472,2019-05-20 18:00,2,2,2019-05-21 18:00,0.0,100.0,2019-05-22 18:00,0.0,100.0
473,2019-05-20 18:00,1,1,2019-05-21 18:00,0.0,100.0,2019-05-22 18:00,0.0,100.0
474,2019-05-20 21:30,1,1,2019-05-21 21:30,0.0,100.0,2019-05-22 21:30,0.0,100.0
475,2019-05-20 22:00,2,2,2019-05-21 22:00,0.0,100.0,2019-05-22 22:00,0.0,100.0
476,2019-05-20 22:30,2,1,2019-05-21 22:30,0.0,100.0,2019-05-22 22:30,0.0,100.0
477,2019-05-21 7:30,1,1,2019-05-22 7:30,0.0,100.0,2019-05-23 7:30,0.0,100.0
478,2019-05-21 11:00,1,3,2019-05-22 11:00,0.0,100.0,2019-05-23 11:00,0.0,100.0
479,2019-05-21 16:30,1,3,2019-05-22 16:30,0.0,100.0,2019-05-23 16:30,0.0,100.0
480,2019-05-21 18:00,2,1,2019-05-22 18:00,0.0,100.0,2019-05-23 18:00,0.0,100.0
481,2019-05-21 19:00,2,1,2019-05-22 19:00,0.0,100.0,2019-05-23 19:00,0.0,100.0
482,2019-05-21 21:00,2,2,2019-05-22 21:00,0.0,100.0,2019-05-23 21:00,0.0,100.0
483,2019-05-21 21:30,2,2,2019-05-22 21:30,0.0,100.0,2019-05-23 21:30,0.0,100.0
484,2019-05-22 11:00,1,1,2019-05-23 11:00,0.0,100.0,2019-05-24 11:00,0.0,100.0
485,2019-05-22 12:00,2,2,2019-05-23 12:00,0.0,100.0,2019-05-24 12:00,0.0,100.0
486,2019-05-22 14:30,1,3,2019-05-23 14:30,0.0,100.0,2019-05-24 14:30,0.0,100.0
487,2019-05-22 17:00,1,1,2019-05-23 17:00,0.0,100.0,2019-05-24 17:00,0.0,100.0
488,2019-05-22 19:00,1,2,2019-05-23 19:00,0.0,100.0,2019-05-24 19:00,0.0,100.0
489,2019-05-23 0:30,1,1,2019-05-24 0:30,0.0,100.0,2019-05-25 0:30,0.0,100.0
490,2019-05-23 1:00,2,2,2019-05-24 1:00,0.0,100.0,2019-05-25 1:00,0.0,100.0
491,2019-05-23 1:00,1,2,2019-05-24 1:00,0.0,100.0,2019-05-25 1:00,0.0,100.0
492,2019-05-23 1:00,2,3,2019-05-24 1:00,0.0,100.0,2019-05-25 1:00,0.0,100.0
493,2019-05-23 4:00,1,3,2019-05-24 4:00,0.0,100.0,2019-05-25 4:00,0.0,100.0
494,2019-05-23 4:00,2,1,2019-05-24 4:00,0.0,100.0,2019-05-25 4:00,0.0,100.0
495,2019-05-23 4:30,1,3,2019-05-24 4:30,0.0,100.0,2019-05-25 4:30,0.0,100.0
496,2019-05-23 5:00,2,1,2019-05-24 5:00,0.0,100.0,2019-05-25 5:00,0.0,100.0
497,2019-05-23 7:00,1,2,2019-05-24 7:00,0.0,100.0,2019-05-25 7:00,0.0,100.0
498,2019-05-23 8:00,2,3,2019-05-24 8:00,0.0,100.0,2019-05-25 8:00,0.0,100.0
499,2019-05-23 9:00,1,2,2019-05-24 9:00,0.0,100.0,2019-05-25 9:00,0.0,100.0
500,2019-05-23 9:30,2,3,2019-05-24 9:30,0.0,100.0,2019-05-25 9:30,0.0,100.0
501,2019-05-23 12:00,1,2,2019-05-24 12:00,0.0,100.0,2019-05-25 12:00,0.0,100.0
502,2019-05-23 14:30,1,2,2019-05-24 14:30,0.0,100.0,2019-05-25 14:30,0.0,100.0
